,0,1,2,3,4
36,010214,中欧互联网先锋混合C,http://fund.eastmoney.com/010214.html,-0.32%,0.00%
37,010215,中欧达益稳健一年混合A,http://fund.eastmoney.com/010215.html,0.09%,0.08%
38,010216,中欧达益稳健一年混合C,http://fund.eastmoney.com/010216.html,0.09%,0.00%
39,010218,中金瑞泰灵活配置混合,http://fund.eastmoney.com/010218.html,-0.04%,---
40,010219,汇添富稳健添益一年持有混合,http://fund.eastmoney.com/010219.html,---,0.08%
41,010220,海富通消费核心混合A,http://fund.eastmoney.com/010220.html,0.47%,0.15%
42,010221,海富通消费核心混合C,http://fund.eastmoney.com/010221.html,0.46%,0.00%
43,010222,大摩民丰盈和一年持有混合,http://fund.eastmoney.com/010222.html,---,---
44,010223,博时双季享持有期债券A,http://fund.eastmoney.com/010223.html,0.02%,0.03%
45,010224,海富通中证100指数(LOF)C,http://fund.eastmoney.com/010224.html,0.75%,---
46,010225,东方红启航三年持有混合B,http://fund.eastmoney.com/010225.html,-0.19%,1.50%
47,010226,博时双季享持有期债券B,http://fund.eastmoney.com/010226.html,0.02%,0.00%
48,010227,博时双季享持有期债券C,http://fund.eastmoney.com/010227.html,0.02%,0.00%
49,010228,平安鼎弘混合(LOF)C,http://fund.eastmoney.com/010228.html,0.29%,---
50,010229,平安鼎弘混合(LOF)D,http://fund.eastmoney.com/010229.html,0.29%,---
51,010232,国寿安保泰安纯债债券,http://fund.eastmoney.com/010232.html,0.02%,---
52,010233,农银金润一年定开债,http://fund.eastmoney.com/010233.html,---,---
53,010234,华泰柏瑞量化增强混合C,http://fund.eastmoney.com/010234.html,1.25%,0.00%
54,010235,广发资源优选股票C,http://fund.eastmoney.com/010235.html,-1.30%,0.00%
55,010236,广发电子信息传媒股票C,http://fund.eastmoney.com/010236.html,2.21%,0.00%
56,010237,安信创新先锋混合发起A,http://fund.eastmoney.com/010237.html,0.08%,0.15%
57,010238,安信创新先锋混合发起C,http://fund.eastmoney.com/010238.html,0.08%,0.00%
58,010239,平安瑞尚六个月持有混合A,http://fund.eastmoney.com/010239.html,0.18%,0.08%
59,010240,平安季季享3个月持有债券A,http://fund.eastmoney.com/010240.html,---,0.03%
60,010241,平安季季享3个月持有债券C,http://fund.eastmoney.com/010241.html,---,0.00%
61,010242,平安稳健增长混合A,http://fund.eastmoney.com/010242.html,---,0.12%
62,010243,平安稳健增长混合C,http://fund.eastmoney.com/010243.html,---,0.00%
63,010244,平安瑞尚六个月持有混合C,http://fund.eastmoney.com/010244.html,0.17%,0.00%
64,010245,广发品牌消费股票发起式C,http://fund.eastmoney.com/010245.html,-0.06%,0.00%
65,010246,华泰柏瑞量化先行混合C,http://fund.eastmoney.com/010246.html,1.60%,0.00%
66,010247,惠升和泰纯债A,http://fund.eastmoney.com/010247.html,---,---
67,010248,惠升和泰纯债C,http://fund.eastmoney.com/010248.html,---,---
68,010251,长江安享纯债18个月定开债A,http://fund.eastmoney.com/010251.html,---,0.045%
69,010252,长江安享纯债18个月定开债C,http://fund.eastmoney.com/010252.html,---,0.00%
70,010253,兴银中证500指数增强A,http://fund.eastmoney.com/010253.html,---,0.15%
71,010257,天弘多利一年,http://fund.eastmoney.com/010257.html,---,0.06%
72,010264,鹏华成长智选混合A,http://fund.eastmoney.com/010264.html,0.68%,0.15%
73,010265,鹏华成长智选混合C,http://fund.eastmoney.com/010265.html,0.68%,0.00%
74,010266,兴全安泰稳健养老一年持有混合(...,http://fund.eastmoney.com/010266.html,---,0.10%
75,010267,兴全安泰养老五年持有混合(FOF),http://fund.eastmoney.com/010267.html,---,0.10%
76,010268,太平睿安混合A,http://fund.eastmoney.com/010268.html,0.35%,0.10%
77,010269,太平睿安混合C,http://fund.eastmoney.com/010269.html,0.35%,0.00%
78,010270,汇安嘉盈一年持有期债券C,http://fund.eastmoney.com/010270.html,---,0.00%
79,010271,国富价值成长一年持有期混合A,http://fund.eastmoney.com/010271.html,0.99%,0.15%
80,010272,国富价值成长一年持有期混合C,http://fund.eastmoney.com/010272.html,0.99%,0.00%
81,010273,嘉实价值长青混合A,http://fund.eastmoney.com/010273.html,1.61%,0.15%
82,010274,嘉实价值长青混合C,http://fund.eastmoney.com/010274.html,1.60%,0.00%
83,010275,嘉实优质精选混合A,http://fund.eastmoney.com/010275.html,0.20%,0.15%
84,010276,嘉实优质精选混合C,http://fund.eastmoney.com/010276.html,0.20%,0.00%
85,010277,嘉实民安添岁稳健养老一年持有期...,http://fund.eastmoney.com/010277.html,---,---
86,010281,华夏保守养老一年持有混合(FOF),http://fund.eastmoney.com/010281.html,---,0.08%
87,010282,中信建投智享生活混合A,http://fund.eastmoney.com/010282.html,1.68%,0.15%
88,010283,中信建投智享生活混合C,http://fund.eastmoney.com/010283.html,1.67%,0.00%
89,010284,长城价值成长六个月持有期混合A,http://fund.eastmoney.com/010284.html,---,0.15%
90,010285,长城价值成长六个月持有期混合C,http://fund.eastmoney.com/010285.html,---,0.00%
91,010286,海富通成长价值混合A,http://fund.eastmoney.com/010286.html,0.69%,0.15%
92,010287,海富通成长价值混合C,http://fund.eastmoney.com/010287.html,0.67%,0.00%
93,010289,景顺长城产业趋势混合,http://fund.eastmoney.com/010289.html,---,0.15%
94,010291,华泰柏瑞研究精选C,http://fund.eastmoney.com/010291.html,0.15%,0.00%
95,010292,东方红核心优选定开混合C,http://fund.eastmoney.com/010292.html,---,0.00%
96,010293,华商量化优质精选混合,http://fund.eastmoney.com/010293.html,0.70%,0.15%
97,010294,红塔红土盛兴39个月定开债A,http://fund.eastmoney.com/010294.html,---,0.04%
98,010295,红塔红土盛兴39个月定开债C,http://fund.eastmoney.com/010295.html,---,0.00%
99,010296,万家互联互通中国优势A,http://fund.eastmoney.com/010296.html,0.53%,0.15%
100,010297,万家互联互通中国优势C,http://fund.eastmoney.com/010297.html,0.53%,0.00%
101,010298,汇添富品牌驱动六个月持有混合,http://fund.eastmoney.com/010298.html,0.41%,0.15%
102,010299,南方产业升级混合A,http://fund.eastmoney.com/010299.html,-0.20%,0.15%
103,010300,南方产业升级混合C,http://fund.eastmoney.com/010300.html,-0.19%,0.00%
104,010301,达诚成长先锋混合A,http://fund.eastmoney.com/010301.html,0.44%,0.15%
105,010302,达诚成长先锋混合C,http://fund.eastmoney.com/010302.html,0.44%,0.00%
106,010303,华泰柏瑞量化创盈混合A,http://fund.eastmoney.com/010303.html,0.24%,0.15%
107,010304,华泰柏瑞量化创盈混合C,http://fund.eastmoney.com/010304.html,0.24%,0.00%
108,010305,华夏创新驱动混合A,http://fund.eastmoney.com/010305.html,0.23%,0.15%
109,010306,华夏创新驱动混合C,http://fund.eastmoney.com/010306.html,0.22%,0.00%
110,010307,东财信息产业精选混合A,http://fund.eastmoney.com/010307.html,2.71%,0.15%
111,010308,东财信息产业精选混合C,http://fund.eastmoney.com/010308.html,2.69%,0.00%
112,010309,德邦锐裕利率债债券A,http://fund.eastmoney.com/010309.html,0.05%,0.08%
113,010310,德邦锐裕利率债债券C,http://fund.eastmoney.com/010310.html,0.04%,0.00%
114,010311,中银量化价值混合C,http://fund.eastmoney.com/010311.html,1.02%,0.00%
115,010312,中银金融地产混合C,http://fund.eastmoney.com/010312.html,1.73%,0.00%
116,010313,上银鑫恒混合,http://fund.eastmoney.com/010313.html,0.49%,0.15%
117,010314,大摩内需增长混合,http://fund.eastmoney.com/010314.html,0.29%,0.15%
118,010321,中银大健康股票C,http://fund.eastmoney.com/010321.html,0.80%,0.00%
119,010322,大摩新兴产业股票,http://fund.eastmoney.com/010322.html,---,0.15%
120,010323,华安平衡养老三年持有(FOF),http://fund.eastmoney.com/010323.html,---,0.12%
121,010324,广发招财短债债券E,http://fund.eastmoney.com/010324.html,0.02%,---
122,010326,博时消费创新混合A,http://fund.eastmoney.com/010326.html,-0.71%,0.15%
123,010327,博时消费创新混合C,http://fund.eastmoney.com/010327.html,-0.71%,0.00%
124,010328,博时荣华灵活配置混合A,http://fund.eastmoney.com/010328.html,0.78%,0.15%
125,010329,博时荣华灵活配置混合C,http://fund.eastmoney.com/010329.html,0.78%,0.00%
126,010330,东吴兴享成长混合A,http://fund.eastmoney.com/010330.html,0.68%,0.15%
127,010333,华夏核心资产混合A,http://fund.eastmoney.com/010333.html,---,0.15%
128,010334,华夏核心资产混合C,http://fund.eastmoney.com/010334.html,---,0.00%
129,010335,华宝竞争优势混合,http://fund.eastmoney.com/010335.html,0.29%,0.15%
130,010336,中欧悦享生活混合A,http://fund.eastmoney.com/010336.html,0.54%,0.15%
131,010337,中欧悦享生活混合C,http://fund.eastmoney.com/010337.html,0.54%,0.00%
132,010338,国投瑞银远见成长混合A,http://fund.eastmoney.com/010338.html,0.11%,0.15%
133,010339,国投瑞银远见成长混合C,http://fund.eastmoney.com/010339.html,0.11%,0.00%
134,010340,易方达高质量严选三年持有,http://fund.eastmoney.com/010340.html,---,0.15%
135,010341,招商产业精选股票A,http://fund.eastmoney.com/010341.html,0.09%,0.15%
136,010342,招商产业精选股票C,http://fund.eastmoney.com/010342.html,0.09%,0.00%
137,010343,华宝富时100(QDII)A,http://fund.eastmoney.com/010343.html,---,0.12%
138,010344,华宝富时100(QDII)C,http://fund.eastmoney.com/010344.html,---,0.00%
139,010345,华泰柏瑞成长智选混合A,http://fund.eastmoney.com/010345.html,0.01%,0.15%
140,010346,华泰柏瑞成长智选混合C,http://fund.eastmoney.com/010346.html,0.00%,0.00%
141,010347,农银策略收益一年持有混合,http://fund.eastmoney.com/010347.html,0.10%,0.15%
142,010348,景顺长城泰保三个月定开混合,http://fund.eastmoney.com/010348.html,0.50%,---
143,010349,诺安低碳经济股票C,http://fund.eastmoney.com/010349.html,1.00%,---
144,010350,景顺长城品质长青混合,http://fund.eastmoney.com/010350.html,---,0.15%
145,010351,诺安中证100指数C,http://fund.eastmoney.com/010351.html,0.75%,---
146,010352,诺安沪深300指数增强C,http://fund.eastmoney.com/010352.html,0.94%,---
147,010355,诺安中证500指数增强C,http://fund.eastmoney.com/010355.html,1.50%,---
148,010356,诺安创业板指数增强(LOF)C,http://fund.eastmoney.com/010356.html,0.79%,---
149,010357,南方阿尔法混合A,http://fund.eastmoney.com/010357.html,---,0.15%
150,010358,南方阿尔法混合C,http://fund.eastmoney.com/010358.html,---,0.00%
151,010363,信达澳银匠心臻选两年持有期混合,http://fund.eastmoney.com/010363.html,1.81%,0.15%
152,010364,鹏华空天军工指数(LOF)C,http://fund.eastmoney.com/010364.html,0.69%,0.00%
153,010365,鹏华香港银行指数(LOF)C,http://fund.eastmoney.com/010365.html,1.64%,0.00%
154,010366,鹏华中证医药卫生(LOF)C,http://fund.eastmoney.com/010366.html,0.73%,0.00%
155,010367,中融景瑞一年持有混合A,http://fund.eastmoney.com/010367.html,0.13%,0.10%
156,010368,中融景瑞一年持有混合C,http://fund.eastmoney.com/010368.html,0.12%,0.00%
157,010369,大成卓享一年持有混合A,http://fund.eastmoney.com/010369.html,0.04%,0.10%
158,010370,大成卓享一年持有混合C,http://fund.eastmoney.com/010370.html,0.04%,0.00%
159,010371,大成成长进取混合A,http://fund.eastmoney.com/010371.html,0.84%,0.15%
160,010372,大成成长进取混合C,http://fund.eastmoney.com/010372.html,0.84%,0.00%
161,010375,国金鑫悦经济新动能A,http://fund.eastmoney.com/010375.html,0.43%,0.15%
162,010376,国金鑫悦经济新动能C,http://fund.eastmoney.com/010376.html,0.43%,0.00%
163,010377,广发价值核心混合A,http://fund.eastmoney.com/010377.html,0.01%,0.15%
164,010378,广发价值核心混合C,http://fund.eastmoney.com/010378.html,0.01%,0.00%
165,010379,广发均衡优选混合A,http://fund.eastmoney.com/010379.html,0.84%,0.15%
166,010380,广发均衡优选混合C,http://fund.eastmoney.com/010380.html,0.83%,0.00%
167,010383,宝盈基础产业混合A,http://fund.eastmoney.com/010383.html,---,0.15%
168,010384,宝盈基础产业混合C,http://fund.eastmoney.com/010384.html,---,0.00%
169,010385,华安汇嘉精选混合A,http://fund.eastmoney.com/010385.html,0.28%,0.15%
170,010386,华安汇嘉精选混合C,http://fund.eastmoney.com/010386.html,0.29%,0.00%
171,010387,易方达医药生物股票A,http://fund.eastmoney.com/010387.html,0.18%,0.15%
172,010388,易方达医药生物股票C,http://fund.eastmoney.com/010388.html,0.18%,0.00%
173,010389,易方达科益混合A,http://fund.eastmoney.com/010389.html,1.20%,0.15%
174,010390,易方达科益混合C,http://fund.eastmoney.com/010390.html,1.19%,0.00%
175,010391,易方达战略新兴产业股票A,http://fund.eastmoney.com/010391.html,---,0.15%
176,010392,易方达战略新兴产业股票C,http://fund.eastmoney.com/010392.html,---,0.00%
177,010393,工银健康生活混合A,http://fund.eastmoney.com/010393.html,0.89%,0.15%
178,010394,工银健康生活混合C,http://fund.eastmoney.com/010394.html,0.88%,0.00%
179,010395,融通稳健添盈灵活配置混合A,http://fund.eastmoney.com/010395.html,0.31%,0.15%
180,010396,融通稳健添盈灵活配置混合C,http://fund.eastmoney.com/010396.html,0.31%,0.00%
181,010397,中加瑞合纯债债券,http://fund.eastmoney.com/010397.html,0.03%,---
182,010398,中加科享混合A,http://fund.eastmoney.com/010398.html,0.23%,0.10%
183,010399,中加科享混合C,http://fund.eastmoney.com/010399.html,0.23%,0.00%
184,010400,富国融泰三个月定开混合发起式,http://fund.eastmoney.com/010400.html,0.73%,---
185,010401,新华安康多元收益一年持有A,http://fund.eastmoney.com/010401.html,0.11%,0.12%
186,010402,新华安康多元收益一年持有C,http://fund.eastmoney.com/010402.html,0.11%,0.00%
187,010403,华商景气优选混合,http://fund.eastmoney.com/010403.html,1.23%,0.15%
188,010404,博道盛利6个月持有期混合,http://fund.eastmoney.com/010404.html,---,0.10%
189,010405,惠升医药健康6个月持有期混合,http://fund.eastmoney.com/010405.html,0.31%,0.12%
190,010406,安信中债1-3年政策性金融债A,http://fund.eastmoney.com/010406.html,0.04%,---
191,010407,安信中债1-3年政策性金融债C,http://fund.eastmoney.com/010407.html,0.05%,---
192,010408,安信浩盈6个月持有混合,http://fund.eastmoney.com/010408.html,---,---
193,010409,富国消费精选30股票,http://fund.eastmoney.com/010409.html,-0.01%,0.15%
194,010410,长城品质成长混合A,http://fund.eastmoney.com/010410.html,0.15%,0.15%
195,010411,长城品质成长混合C,http://fund.eastmoney.com/010411.html,0.14%,0.00%
196,010412,汇安均衡优选混合,http://fund.eastmoney.com/010412.html,---,---
197,010413,财通资管宸瑞一年持有混合A,http://fund.eastmoney.com/010413.html,---,1.50%
198,010414,财通资管宸瑞一年持有混合C,http://fund.eastmoney.com/010414.html,---,0.00%
199,010417,招商盛洋3个月定开混合,http://fund.eastmoney.com/010417.html,0.76%,---
200,010418,财通景气行业一年封闭混合,http://fund.eastmoney.com/010418.html,---,---
201,010419,申万菱信中证环保产业指数(LOF)C,http://fund.eastmoney.com/010419.html,1.80%,0.00%
202,010420,民生加银成长优选股票,http://fund.eastmoney.com/010420.html,0.24%,0.15%
203,010423,国投瑞银价值成长一年持有混合A,http://fund.eastmoney.com/010423.html,0.31%,0.15%
204,010424,国投瑞银价值成长一年持有混合C,http://fund.eastmoney.com/010424.html,0.31%,0.00%
205,010425,国投瑞银开放视角精选混合A,http://fund.eastmoney.com/010425.html,0.54%,0.15%
206,010426,国投瑞银开放视角精选混合C,http://fund.eastmoney.com/010426.html,0.54%,0.00%
207,010427,兴银策略智选混合A,http://fund.eastmoney.com/010427.html,1.88%,---
208,010428,兴银策略智选混合C,http://fund.eastmoney.com/010428.html,1.88%,---
209,010429,中欧睿见混合,http://fund.eastmoney.com/010429.html,0.82%,0.15%
210,010430,招商安阳债券A,http://fund.eastmoney.com/010430.html,0.38%,0.08%
211,010431,招商安阳债券C,http://fund.eastmoney.com/010431.html,0.38%,0.00%
212,010432,广发中小板300联接C,http://fund.eastmoney.com/010432.html,0.99%,0.00%
213,010433,广发新兴产业混合C,http://fund.eastmoney.com/010433.html,1.36%,0.00%
214,010434,红土创新医疗保健股票,http://fund.eastmoney.com/010434.html,1.41%,0.15%
215,010435,富国双债增强债券A,http://fund.eastmoney.com/010435.html,0.43%,0.08%
216,010436,富国双债增强债券C,http://fund.eastmoney.com/010436.html,0.42%,0.00%
217,010437,嘉实竞争力优选混合A,http://fund.eastmoney.com/010437.html,---,0.15%
218,010438,嘉实竞争力优选混合C,http://fund.eastmoney.com/010438.html,---,0.00%
219,010439,汇添富稳健汇盈一年持有期混合,http://fund.eastmoney.com/010439.html,-0.01%,0.08%
220,010440,诺德安鸿纯债,http://fund.eastmoney.com/010440.html,0.01%,0.08%
221,010444,南方誉尚一年持有期混合A,http://fund.eastmoney.com/010444.html,0.11%,---
222,010445,南方誉尚一年持有期混合C,http://fund.eastmoney.com/010445.html,0.11%,---
223,010446,国泰金福三个月定开混合,http://fund.eastmoney.com/010446.html,0.28%,---
224,010449,广发恒悦债券A,http://fund.eastmoney.com/010449.html,0.18%,0.08%
225,010450,广发恒悦债券C,http://fund.eastmoney.com/010450.html,0.18%,0.00%
226,010451,广发恒悦债券E,http://fund.eastmoney.com/010451.html,0.18%,---
227,010452,广发瑞福精选混合A,http://fund.eastmoney.com/010452.html,0.31%,0.15%
228,010453,广发瑞福精选混合C,http://fund.eastmoney.com/010453.html,0.30%,0.00%
229,010454,交银内需增长一年持有混合,http://fund.eastmoney.com/010454.html,-0.04%,0.15%
230,010455,博时产业精选混合A,http://fund.eastmoney.com/010455.html,0.20%,0.15%
231,010456,博时产业精选混合C,http://fund.eastmoney.com/010456.html,0.18%,0.00%
232,010457,广发睿鑫混合A,http://fund.eastmoney.com/010457.html,---,0.15%
233,010458,广发睿鑫混合C,http://fund.eastmoney.com/010458.html,---,0.00%
234,010459,鑫元乾利债券,http://fund.eastmoney.com/010459.html,0.03%,0.06%
235,010460,兴业研究精选混合,http://fund.eastmoney.com/010460.html,1.24%,0.15%
236,010461,民生加银康利混合,http://fund.eastmoney.com/010461.html,0.27%,---
237,010462,中信保诚嘉润66个月定开债,http://fund.eastmoney.com/010462.html,---,---
238,010463,鹏扬淳稳66个月定开债A,http://fund.eastmoney.com/010463.html,---,---
239,010464,鹏扬淳稳66个月定开债C,http://fund.eastmoney.com/010464.html,---,---
240,010465,鹏扬景创混合A,http://fund.eastmoney.com/010465.html,0.17%,0.10%
241,010466,鹏扬景创混合C,http://fund.eastmoney.com/010466.html,0.18%,0.00%
242,010467,华安锦溶0-5年金融债定开债,http://fund.eastmoney.com/010467.html,---,---
243,010468,国富恒博63个月定期开放债券,http://fund.eastmoney.com/010468.html,---,0.06%
244,010471,易方达年年恒实纯债一年定开A,http://fund.eastmoney.com/010471.html,---,---
245,010472,易方达年年恒实纯债一年定开C,http://fund.eastmoney.com/010472.html,---,---
246,010473,华富安华债券A,http://fund.eastmoney.com/010473.html,---,0.08%
247,010474,华富安华债券C,http://fund.eastmoney.com/010474.html,---,0.00%
248,010475,上投安享回报一年持有债,http://fund.eastmoney.com/010475.html,0.15%,0.08%
249,010476,太平恒久纯债,http://fund.eastmoney.com/010476.html,0.05%,0.08%
250,010477,景顺长城景泰益利纯债债券,http://fund.eastmoney.com/010477.html,0.03%,---
251,010478,景顺长城泰祥回报混合,http://fund.eastmoney.com/010478.html,0.25%,0.10%
252,010479,鹏华丰颐债券,http://fund.eastmoney.com/010479.html,0.03%,---
253,010480,汇添富稳进双盈一年持有混合,http://fund.eastmoney.com/010480.html,---,0.08%
254,010481,添富高质量成长精选2年混合,http://fund.eastmoney.com/010481.html,0.30%,---
255,010482,汇添富盛和66个月定开债,http://fund.eastmoney.com/010482.html,---,---
256,010483,交银启道混合,http://fund.eastmoney.com/010483.html,---,0.15%
257,010484,中银量化精选混合C,http://fund.eastmoney.com/010484.html,1.53%,0.00%
258,010485,中航瑞晨87个月定开债A,http://fund.eastmoney.com/010485.html,---,---
259,010486,中航瑞晨87个月定开债C,http://fund.eastmoney.com/010486.html,---,---
260,010487,中银顺盈回报一年持有混合,http://fund.eastmoney.com/010487.html,0.26%,0.12%
261,010488,鹏华优选成长混合A,http://fund.eastmoney.com/010488.html,-0.17%,0.15%
262,010489,鹏华优选成长混合C,http://fund.eastmoney.com/010489.html,-0.18%,0.00%
263,010490,鹏华高质量增长混合A,http://fund.eastmoney.com/010490.html,1.28%,0.15%
264,010491,鹏华高质量增长混合C,http://fund.eastmoney.com/010491.html,1.27%,0.00%
265,010493,中航瑞昱一年定开债A,http://fund.eastmoney.com/010493.html,---,---
266,010494,中航瑞昱一年定开债C,http://fund.eastmoney.com/010494.html,---,---
267,010495,创金合信创新驱动股票A,http://fund.eastmoney.com/010495.html,2.06%,0.15%
268,010496,创金合信创新驱动股票C,http://fund.eastmoney.com/010496.html,2.05%,0.00%
269,010497,光大中债1-5年政金债,http://fund.eastmoney.com/010497.html,0.05%,---
270,010498,国金惠宁中短期利率债A,http://fund.eastmoney.com/010498.html,0.02%,0.06%
271,010499,国金惠宁中短期利率债C,http://fund.eastmoney.com/010499.html,0.01%,0.00%
272,010500,中银创新医疗混合C,http://fund.eastmoney.com/010500.html,0.55%,0.00%
273,010501,中泰青月安盈66个月定开债,http://fund.eastmoney.com/010501.html,---,0.045%
274,010502,财通裕泰87个月定开债,http://fund.eastmoney.com/010502.html,---,---
275,010503,招商稳兴混合A,http://fund.eastmoney.com/010503.html,0.10%,0.08%
276,010504,招商稳兴混合C,http://fund.eastmoney.com/010504.html,0.09%,0.00%
277,010505,申万菱信创业板量化精选股票C,http://fund.eastmoney.com/010505.html,1.12%,0.00%
278,010506,东方红睿玺三年定开混合C,http://fund.eastmoney.com/010506.html,0.58%,0.00%
279,010507,招商添锦1年定开债发起式,http://fund.eastmoney.com/010507.html,0.03%,---
280,010508,博时鑫康混合A,http://fund.eastmoney.com/010508.html,0.05%,---
281,010509,中银彭博巴克莱银行1-5年,http://fund.eastmoney.com/010509.html,---,0.05%
282,010510,工银14天理财债券发起C,http://fund.eastmoney.com/010510.html,0.02%,---
283,010511,博时鑫康混合C,http://fund.eastmoney.com/010511.html,0.04%,---
284,010512,工银7天理财债券C,http://fund.eastmoney.com/010512.html,0.00%,---
285,010513,淳厚益加债券A,http://fund.eastmoney.com/010513.html,0.21%,0.80%
286,010514,淳厚益加债券C,http://fund.eastmoney.com/010514.html,0.21%,0.00%
287,010515,富国天兴回报混合A,http://fund.eastmoney.com/010515.html,0.33%,0.10%
288,010518,华夏先锋科技一年定开混合A,http://fund.eastmoney.com/010518.html,---,0.15%
289,010519,华夏先锋科技一年定开混合C,http://fund.eastmoney.com/010519.html,---,0.00%
290,010524,银华中证5G通信主题ETF联接C,http://fund.eastmoney.com/010524.html,1.18%,0.00%
291,010525,富国天兴回报混合C,http://fund.eastmoney.com/010525.html,0.34%,0.00%
292,010529,广发中债1-5年国开债指数A,http://fund.eastmoney.com/010529.html,0.01%,---
293,010530,广发中债1-5年国开债指数C,http://fund.eastmoney.com/010530.html,0.01%,---
294,010531,申万中证申万电子行业投资指数(...,http://fund.eastmoney.com/010531.html,1.40%,0.00%
295,010532,广发恒信一年持有期混合A,http://fund.eastmoney.com/010532.html,0.13%,---
296,010533,广发恒信一年持有期混合C,http://fund.eastmoney.com/010533.html,0.12%,---
297,010534,广发均衡增长混合A,http://fund.eastmoney.com/010534.html,---,0.12%
298,010535,广发均衡增长混合C,http://fund.eastmoney.com/010535.html,---,0.00%
299,010536,泰康优势企业混合A,http://fund.eastmoney.com/010536.html,0.67%,1.50%
300,010537,泰康优势企业混合C,http://fund.eastmoney.com/010537.html,0.67%,0.00%
301,010541,国寿安保稳和6个月持有期混合A,http://fund.eastmoney.com/010541.html,0.22%,---
302,010542,国寿安保稳和6个月持有期混合C,http://fund.eastmoney.com/010542.html,0.22%,---
303,010547,博时恒进持有期混合A,http://fund.eastmoney.com/010547.html,0.17%,0.08%
304,010548,博时恒进持有期混合C,http://fund.eastmoney.com/010548.html,0.17%,0.00%
305,010549,富国均衡策略混合,http://fund.eastmoney.com/010549.html,0.25%,0.15%
306,010550,华商双擎领航混合,http://fund.eastmoney.com/010550.html,0.44%,0.15%
307,010551,淳厚欣颐一年持有期混合,http://fund.eastmoney.com/010551.html,1.46%,0.12%
308,010552,浙商智选领航三年持有混合A,http://fund.eastmoney.com/010552.html,0.65%,0.15%
309,010553,浙商智选领航三年持有混合C,http://fund.eastmoney.com/010553.html,0.65%,0.00%
310,010554,华安新兴消费混合A,http://fund.eastmoney.com/010554.html,0.11%,0.15%
311,010555,华安新兴消费混合C,http://fund.eastmoney.com/010555.html,0.10%,0.00%
312,010556,汇添富沪深300指数增强C,http://fund.eastmoney.com/010556.html,0.73%,0.00%
